blinded_document_id,doc_key,subtheme_id,side,condition,fg,canonical_replication_index,original_status,rep1_verdict_after_gate,rep2_verdict_after_gate,rep1_gate,rep2_gate,auditor_verdict,repetitions_agree,final_label,label_reason,control_outcome,union_speakers,intersection_speakers
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,B.1,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,B.3,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,B.4,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,C.1,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,C.2,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,C.3,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_DDEB141600,macho_meals_fg5_demoonly_run03,D,synthetic,demographics-only,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,A.2,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,A.3,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,B.1,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,B.3,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,C.1,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,C.2,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,C.3,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_E2AEC0969D,macho_meals_fg4_run03,D,synthetic,enriched,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F577441639,macho_meals_fg3_run03,A.2,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P4,P4
DOC_F577441639,macho_meals_fg3_run03,B.1,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F577441639,macho_meals_fg3_run03,B.3,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F577441639,macho_meals_fg3_run03,C.1,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F577441639,macho_meals_fg3_run03,C.2,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_F577441639,macho_meals_fg3_run03,C.3,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F577441639,macho_meals_fg3_run03,D,synthetic,enriched,fg3,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,A.2,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,A.3,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,B.1,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,B.3,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,B.4,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,C.1,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,C.2,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,C.3,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_F81D5D763A,macho_meals_fg4_demoonly_run03,D,synthetic,demographics-only,fg4,3,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,EVIDENCE_FOUND,EVIDENCE_LOCALISED,EVIDENCE_LOCALISED,AUDITOR_EVIDENCE_FOUND,True,ABSENCE_CONTESTED,gate-passed evidence in both repetitions,,P3,P3
