fg,condition,run,transcript_sha256,turn_id,speaker_masked,is_participant,prev_speaker_is_participant,n_words,n_clauses,label,evidence_quote,target_turn_id,evidence_verified,chunk_index
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T039,Speaker B,True,False,216,22,neutral_elaboration,I'm in the city so I've got loads of options,,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T041,Speaker D,True,False,246,29,neutral_elaboration,I'm not sure it would be more appealing to me personally,,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T042,Speaker E,True,True,258,24,agreement,"Yeah, I'd agree with that actually.",T041,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T043,Speaker D,True,True,240,21,disagreement,"Wait, but I think you're kind of sliding back a bit there though",T042,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T044,Speaker E,True,True,247,27,agreement,"No, you're right — that's fair.",T043,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T045,Speaker D,True,True,210,23,agreement,"Yeah, that actually does make sense",T044,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T047,Speaker C,True,False,275,29,agreement,that actually lands with me,T044,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T048,Speaker E,True,True,286,26,agreement,"Yeah, exactly — that's what I'm getting at.",T047,ok,2
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T049,Speaker C,True,True,264,19,agreement,"Yeah, that's... that's actually hitting something for me, Speaker E.",T048,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T051,Speaker A,True,False,261,31,disagreement,it does feel different from what Speaker E's saying,T048,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T053,Speaker B,True,False,234,26,agreement,"Yeah, I think I'm more with Speaker A on that one, honestly.",T051,ok,3
fg1,demographics-only,macho_meals_fg1_demoonly_run03,fde347ccad248d5b705498648806075585e051453dcb69859a4f2a1a03c2c7ab,T053,Speaker B,True,False,234,26,agreement,"what Speaker E's saying about the shape of things — like, what feels like it's for blokes like us — I do get some of that",T048,ok,3
