physical_run,condition,fg,canonical_replication_index,excerpt_index,k_excerpts,k_reason,n_eligible_starts,start_entry_index,end_entry_index,n_entries,target_words,achieved_words,achieved_over_target,length_match_tolerance,within_tolerance,first_entry_exceeds_target,human_present_n,excerpt_localized_n,shared_n,evidence_localized_length_matched_recall,evidence_localized_length_matched_precision,namespace,caveat
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,1,10,,22,1,24,24,3440,3310,0.9622,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,2,10,,22,3,25,23,3440,3277,0.9526,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,3,10,,22,5,27,23,3440,3322,0.9657,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,4,10,,22,7,29,23,3440,3280,0.9535,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,5,10,,22,10,31,22,3440,3244,0.943,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,6,10,,22,12,33,22,3440,3280,0.9535,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,7,10,,22,14,37,24,3440,3412,0.9919,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,8,10,,22,16,37,22,3440,3206,0.932,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,9,10,,22,18,39,22,3440,3264,0.9488,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_demoonly_run02,demographics-only,fg4,2,10,10,,22,21,42,22,3440,3290,0.9564,0.9,True,False,6,2,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,1,10,,20,2,24,23,3440,3402,0.989,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,2,10,,20,4,24,21,3440,3212,0.9337,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,3,10,,20,6,25,20,3440,3272,0.9512,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,4,10,,20,8,27,20,3440,3389,0.9852,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,5,10,,20,10,28,19,3440,3385,0.984,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,6,10,,20,12,30,19,3440,3376,0.9814,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,7,10,,20,14,32,19,3440,3241,0.9422,0.9,True,False,6,3,1,0.1667,0.3333,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,8,10,,20,16,33,18,3440,3333,0.9689,0.9,True,False,6,1,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,9,10,,20,18,35,18,3440,3387,0.9846,0.9,True,False,6,1,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg4_run01,enriched,fg4,1,10,10,,20,20,36,17,3440,3223,0.9369,0.9,True,False,6,1,0,0.0,0.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,1,10,,10,1,35,35,6495,6472,0.9965,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,2,10,,10,2,35,34,6495,6428,0.9897,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,3,10,,10,3,36,34,6495,6453,0.9935,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,4,10,,10,4,37,34,6495,6311,0.9717,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,5,10,,10,5,39,35,6495,6432,0.9903,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,6,10,,10,6,39,34,6495,6379,0.9821,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,7,10,,10,7,40,34,6495,6409,0.9868,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,8,10,,10,8,40,33,6495,6356,0.9786,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,9,10,,10,9,40,32,6495,6133,0.9443,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg5_demoonly_run03,demographics-only,fg5,3,10,10,,10,10,40,31,6495,5862,0.9025,0.9,True,False,5,2,2,0.4,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,1,10,,37,1,17,17,2916,2862,0.9815,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,2,10,,37,5,20,16,2916,2816,0.9657,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,3,10,,37,9,22,14,2916,2705,0.9276,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,4,10,,37,12,26,15,2916,2806,0.9623,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,5,10,,37,17,31,15,2916,2774,0.9513,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,6,10,,37,21,35,15,2916,2861,0.9811,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,7,10,,37,24,38,15,2916,2804,0.9616,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,8,10,,37,28,41,14,2916,2900,0.9945,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,9,10,,37,32,45,14,2916,2757,0.9455,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run03,enriched,fg1,3,10,10,,37,35,49,15,2916,2748,0.9424,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,1,10,,32,1,22,22,2963,2866,0.9673,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,2,10,,32,4,23,20,2963,2800,0.945,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,3,10,,32,7,26,20,2963,2943,0.9933,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,4,10,,32,10,27,18,2963,2696,0.9099,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,5,10,,32,13,30,18,2963,2903,0.9798,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,6,10,,32,17,33,17,2963,2856,0.9639,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,7,10,,32,20,36,17,2963,2925,0.9872,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,8,10,,32,23,38,16,2963,2734,0.9227,0.9,True,False,7,2,1,0.1429,0.5,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,9,10,,32,26,42,17,2963,2812,0.949,0.9,True,False,7,4,3,0.4286,0.75,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg2_demoonly_run03,demographics-only,fg2,3,10,10,,32,29,44,16,2963,2845,0.9602,0.9,True,False,7,3,3,0.4286,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,1,10,,60,1,17,17,2916,2881,0.988,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,2,10,,60,7,20,14,2916,2671,0.916,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,3,10,,60,13,26,14,2916,2909,0.9976,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,4,10,,60,19,31,13,2916,2876,0.9863,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,5,10,,60,25,36,12,2916,2912,0.9986,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,6,10,,60,31,42,12,2916,2682,0.9198,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,7,10,,60,38,51,14,2916,2876,0.9863,0.9,True,False,8,1,1,0.125,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,8,10,,60,44,56,13,2916,2766,0.9486,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,9,10,,60,50,64,15,2916,2870,0.9842,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_demoonly_run01,demographics-only,fg1,1,10,10,,60,57,69,13,2916,2915,0.9997,0.9,True,False,8,0,0,0.0,,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,1,10,,42,2,19,18,2916,2824,0.9684,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,2,10,,42,6,22,17,2916,2770,0.9499,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,3,10,,42,10,25,16,2916,2774,0.9513,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,4,10,,42,14,30,17,2916,2875,0.9859,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,5,10,,42,19,33,15,2916,2748,0.9424,0.9,True,False,8,2,2,0.25,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,6,10,,42,23,37,15,2916,2865,0.9825,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
macho_meals_fg1_run01,enriched,fg1,1,7,10,,42,27,41,15,2916,2772,0.9506,0.9,True,False,8,3,3,0.375,1.0,_comparable_window,"PROXY, NOT tier1_length_matched_*: measures where already-coded evidence falls, derived from verified quote positions in the full-window Tier-1 result. The evaluator read the whole window, so this is a different estimand from coding the excerpt independently. tier1_length_matched_recall/_precision remain DEFERRED_NOT_IMPLEMENTED"
